campaign_id,company_size,industry,marketing_channel,ad_spend,duration,target_audience,region,device,operating_system,browser,engagement_metric,conversion_rate,success,budget_allocation,audience_reach,device_conversion_rate,os_conversion_rate,browser_conversion_rate
4946,100+,finance,content marketing,45596,7,suburban,South America,desktop,Windows,Chrome,475957,0.559112005,1,6513.714286,528841.1111,0.9,0.7,0.9
4947,51-100,e-commerce,social media,17706,20,suburban,Europe,desktop,Android,Safari,322341,0.602751357,1,885.3,358156.6667,0.9,0.8,0.7
4948,51-100,manufacturing,social media,9741,65,rural,Europe,desktop,Android,Safari,171672,0.425456698,1,149.8615385,245245.7143,0.9,0.8,0.7
4949,100+,manufacturing,influencer,35323,84,urban,South America,desktop,Windows,Chrome,326215,0.633253047,1,420.5119048,271845.8333,0.9,0.7,0.9
4950,100+,services,social media,30444,39,urban,Europe,tablet,Windows,Chrome,465728,0.191573825,1,780.6153846,388106.6667,0.7,0.7,0.9
4951,Nov-50,retail,search engine,33566,42,suburban,Asia-Pacific,desktop,Android,Firefox,464341,0.51259526,1,799.1904762,515934.4444,0.9,0.8,0.8
4952,10-Jan,e-commerce,content marketing,42355,45,urban,Africa,mobile,Android,Chrome,128761,0.716801574,1,941.2222222,107300.8333,0.8,0.8,0.9
4953,Nov-50,finance,social media,27822,82,55+,Asia-Pacific,mobile,iOS,Firefox,253363,0.367995922,0,339.2926829,422271.6667,0.8,0.9,0.8
4954,51-100,services,content marketing,47129,51,urban,South America,desktop,Android,Chrome,24443,0.411146345,1,924.0980392,20369.16667,0.9,0.8,0.9
4955,Nov-50,retail,social media,43125,31,rural,Asia-Pacific,tablet,Android,Safari,370469,0.164203978,1,1391.129032,529241.4286,0.7,0.8,0.7
4956,51-100,healthcare,email,14982,21,suburban,Africa,mobile,iOS,Chrome,273858,0.616449114,1,713.4285714,304286.6667,0.8,0.9,0.9
4957,Nov-50,finance,email,46383,26,35-54,Africa,tablet,Android,Chrome,490749,0.123519206,1,1783.961538,613436.25,0.7,0.8,0.9
4958,51-100,finance,content marketing,40823,40,suburban,South America,mobile,Android,Firefox,410922,0.5008082,1,1020.575,456580,0.8,0.8,0.8
4959,10-Jan,technology,email,23587,64,35-54,Asia-Pacific,desktop,iOS,Firefox,148487,0.210421013,1,368.546875,185608.75,0.9,0.9,0.8
4960,51-100,manufacturing,email,15175,66,urban,Africa,mobile,iOS,Safari,412552,0.194128452,1,229.9242424,343793.3333,0.8,0.9,0.7
4961,Nov-50,retail,search engine,37185,84,urban,South America,desktop,Windows,Chrome,136437,0.095829564,1,442.6785714,113697.5,0.9,0.7,0.9
4962,Nov-50,finance,social media,23341,36,rural,Africa,tablet,Android,Firefox,320766,0.357397877,1,648.3611111,458237.1429,0.7,0.8,0.8
4963,Nov-50,finance,email,20787,19,35-54,North America,mobile,Windows,Chrome,121665,0.867410627,1,1094.052632,152081.25,0.8,0.7,0.9
4964,51-100,e-commerce,content marketing,6789,84,suburban,North America,mobile,iOS,Safari,438445,0.604913006,1,80.82142857,487161.1111,0.8,0.9,0.7
4965,Nov-50,manufacturing,search engine,20307,73,18-34,Africa,desktop,Android,Firefox,149324,0.779109343,1,278.1780822,149324,0.9,0.8,0.8
4966,Nov-50,finance,email,5584,51,18-34,South America,tablet,iOS,Safari,492738,0.114570773,0,109.4901961,492738,0.7,0.9,0.7
4967,100+,manufacturing,content marketing,43946,46,suburban,North America,desktop,Android,Firefox,207283,0.313314284,1,955.3478261,230314.4444,0.9,0.8,0.8
4968,51-100,services,social media,41958,86,urban,Africa,desktop,Windows,Chrome,75126,0.388614096,1,487.8837209,62605,0.9,0.7,0.9
4969,100+,manufacturing,email,35332,44,35-54,Europe,tablet,Android,Firefox,419412,0.860009101,1,803,524265,0.7,0.8,0.8
4970,Nov-50,technology,content marketing,14400,81,35-54,Asia-Pacific,desktop,iOS,Safari,372103,0.664398288,1,177.7777778,465128.75,0.9,0.9,0.7
4971,Nov-50,finance,content marketing,48782,53,suburban,Africa,desktop,Android,Firefox,255748,0.490478469,0,920.4150943,284164.4444,0.9,0.8,0.8
4972,100+,manufacturing,influencer,16885,35,suburban,North America,tablet,Windows,Chrome,354208,0.300482112,1,482.4285714,393564.4444,0.7,0.7,0.9
4973,Nov-50,services,content marketing,32023,40,55+,Africa,mobile,Windows,Chrome,94185,0.759949618,1,800.575,156975,0.8,0.7,0.9
4974,51-100,services,influencer,26169,17,rural,South America,tablet,Windows,Safari,433331,0.888323646,1,1539.352941,619044.2857,0.7,0.7,0.7
4975,Nov-50,e-commerce,social media,30741,26,35-54,North America,tablet,iOS,Safari,469200,0.536812518,0,1182.346154,586500,0.7,0.9,0.7
4976,Nov-50,retail,social media,18280,26,rural,South America,tablet,Android,Firefox,419431,0.043426536,1,703.0769231,599187.1429,0.7,0.8,0.8
4977,10-Jan,retail,search engine,19469,79,55+,South America,desktop,Android,Chrome,318687,0.271851633,1,246.443038,531145,0.9,0.8,0.9
4978,Nov-50,services,influencer,20804,62,urban,South America,tablet,iOS,Chrome,303191,0.745806815,1,335.5483871,252659.1667,0.7,0.9,0.9
4979,10-Jan,technology,content marketing,42524,29,35-54,Africa,desktop,Windows,Firefox,331500,0.387602213,1,1466.344828,414375,0.9,0.7,0.8
4980,10-Jan,healthcare,search engine,11025,31,rural,North America,tablet,iOS,Firefox,360828,0.625917446,1,355.6451613,515468.5714,0.7,0.9,0.8
4981,100+,services,search engine,12455,39,suburban,South America,tablet,Android,Safari,228858,0.524521752,0,319.3589744,254286.6667,0.7,0.8,0.7
4982,Nov-50,services,social media,15497,37,suburban,Europe,desktop,Android,Safari,372391,0.90771703,0,418.8378378,413767.7778,0.9,0.8,0.7
4983,51-100,finance,content marketing,6062,80,urban,Asia-Pacific,desktop,Android,Firefox,82076,0.307001701,1,75.775,68396.66667,0.9,0.8,0.8
4984,100+,manufacturing,influencer,33976,85,rural,Africa,mobile,Android,Firefox,285096,0.446058416,1,399.7176471,407280,0.8,0.8,0.8
4985,Nov-50,finance,social media,47807,7,rural,Europe,mobile,Android,Firefox,327293,0.064779761,1,6829.571429,467561.4286,0.8,0.8,0.8
4986,10-Jan,manufacturing,search engine,30101,60,18-34,North America,desktop,Windows,Chrome,147646,0.804962244,1,501.6833333,147646,0.9,0.7,0.9
4987,51-100,finance,email,14574,22,55+,Asia-Pacific,mobile,iOS,Safari,103,0.325821996,1,662.4545455,171.6666667,0.8,0.9,0.7
4988,51-100,finance,search engine,26352,65,suburban,South America,desktop,Windows,Safari,205432,0.721933952,1,405.4153846,228257.7778,0.9,0.7,0.7
4989,51-100,technology,email,11066,72,rural,Europe,mobile,Android,Chrome,98300,0.00303158,1,153.6944444,140428.5714,0.8,0.8,0.9
4990,51-100,finance,social media,34661,9,35-54,Europe,mobile,Windows,Safari,89646,0.867433275,1,3851.222222,112057.5,0.8,0.7,0.7
4991,100+,finance,influencer,26784,21,rural,South America,desktop,iOS,Firefox,336386,0.971960015,1,1275.428571,480551.4286,0.9,0.9,0.8
4992,Nov-50,retail,content marketing,43452,38,35-54,South America,tablet,Android,Chrome,107231,0.469960755,0,1143.473684,134038.75,0.7,0.8,0.9
4993,Nov-50,services,email,33682,56,35-54,Europe,desktop,Windows,Firefox,431412,0.482604331,1,601.4642857,539265,0.9,0.7,0.8
4994,51-100,manufacturing,content marketing,15914,66,urban,North America,mobile,iOS,Safari,401770,0.616365587,1,241.1212121,334808.3333,0.8,0.9,0.7
4995,10-Jan,finance,social media,44606,14,18-34,Africa,mobile,Windows,Chrome,74572,0.975111513,1,3186.142857,74572,0.8,0.7,0.9
4996,100+,technology,social media,39755,13,55+,North America,desktop,Windows,Safari,112318,0.558579534,0,3058.076923,187196.6667,0.9,0.7,0.7
4997,10-Jan,services,social media,9067,10,35-54,North America,mobile,iOS,Firefox,22228,0.073855466,1,906.7,27785,0.8,0.9,0.8
4998,Nov-50,e-commerce,influencer,41872,16,35-54,Africa,desktop,Android,Firefox,170198,0.565169204,1,2617,212747.5,0.9,0.8,0.8
4999,100+,technology,email,17315,66,suburban,North America,mobile,Windows,Safari,489968,0.419047778,1,262.3484848,544408.8889,0.8,0.7,0.7
5000,Nov-50,services,content marketing,13877,31,18-34,Asia-Pacific,mobile,Android,Chrome,410,0.760859307,1,447.6451613,410,0.8,0.8,0.9
5001,Nov-50,manufacturing,search engine,37207,48,suburban,South America,tablet,iOS,Chrome,484034,0.303338561,1,775.1458333,537815.5556,0.7,0.9,0.9
5002,Nov-50,healthcare,social media,28038,53,urban,Europe,desktop,Android,Chrome,284455,0.924464969,1,529.0188679,237045.8333,0.9,0.8,0.9
5003,100+,retail,content marketing,17869,38,urban,Africa,tablet,Windows,Firefox,419436,0.800075959,1,470.2368421,349530,0.7,0.7,0.8
5004,Nov-50,e-commerce,content marketing,17058,80,55+,North America,tablet,Windows,Safari,383901,0.326566974,1,213.225,639835,0.7,0.7,0.7
5005,100+,services,influencer,16017,79,urban,Europe,mobile,iOS,Chrome,240654,0.351990342,1,202.7468354,200545,0.8,0.9,0.9
5006,10-Jan,services,email,8734,31,55+,Asia-Pacific,desktop,Windows,Chrome,426192,0.517816961,1,281.7419355,710320,0.9,0.7,0.9
5007,51-100,services,influencer,28188,22,suburban,North America,mobile,Windows,Chrome,493953,0.099593164,1,1281.272727,548836.6667,0.8,0.7,0.9
5008,100+,retail,influencer,8500,55,35-54,North America,desktop,iOS,Chrome,350779,0.690118284,1,154.5454545,438473.75,0.9,0.9,0.9
5009,10-Jan,retail,content marketing,31626,22,35-54,North America,tablet,Android,Chrome,119251,0.609146334,1,1437.545455,149063.75,0.7,0.8,0.9
5010,Nov-50,services,email,10730,44,18-34,Asia-Pacific,mobile,Android,Safari,169165,0.318705795,1,243.8636364,169165,0.8,0.8,0.7
5011,10-Jan,e-commerce,email,8261,11,urban,South America,mobile,Android,Firefox,495715,0.638046062,1,751,413095.8333,0.8,0.8,0.8
5012,51-100,services,email,9825,13,18-34,Europe,tablet,Android,Safari,142887,0.098243776,1,755.7692308,142887,0.7,0.8,0.7
5013,Nov-50,finance,social media,6981,83,18-34,North America,tablet,Windows,Firefox,331936,0.952051349,1,84.10843373,331936,0.7,0.7,0.8
5014,51-100,manufacturing,email,22031,14,35-54,North America,desktop,Android,Firefox,354470,0.066971701,1,1573.642857,443087.5,0.9,0.8,0.8
5015,10-Jan,finance,content marketing,20876,39,urban,Asia-Pacific,mobile,iOS,Safari,61912,0.328839206,1,535.2820513,51593.33333,0.8,0.9,0.7
5016,Nov-50,finance,social media,6982,68,35-54,Asia-Pacific,tablet,iOS,Firefox,395610,0.970533322,1,102.6764706,494512.5,0.7,0.9,0.8
5017,10-Jan,retail,search engine,10255,80,rural,Europe,desktop,Android,Firefox,179737,0.398354781,1,128.1875,256767.1429,0.9,0.8,0.8
5018,Nov-50,healthcare,influencer,15749,38,18-34,Europe,desktop,Windows,Firefox,381450,0.885601371,1,414.4473684,381450,0.9,0.7,0.8
5019,Nov-50,services,email,35214,7,urban,North America,tablet,iOS,Firefox,158720,0.150899348,0,5030.571429,132266.6667,0.7,0.9,0.8
5020,100+,technology,search engine,33708,26,rural,North America,mobile,iOS,Chrome,179576,0.066737019,1,1296.461538,256537.1429,0.8,0.9,0.9
5021,51-100,services,email,7019,61,rural,North America,tablet,Windows,Safari,55663,0.108172273,1,115.0655738,79518.57143,0.7,0.7,0.7
5022,Nov-50,finance,influencer,42442,69,rural,North America,tablet,iOS,Safari,197045,0.972052505,1,615.1014493,281492.8571,0.7,0.9,0.7
5023,100+,e-commerce,content marketing,45839,84,35-54,North America,desktop,Android,Chrome,120360,0.088776893,1,545.702381,150450,0.9,0.8,0.9
5024,51-100,finance,content marketing,11980,85,55+,Asia-Pacific,desktop,Android,Chrome,323450,0.651736775,1,140.9411765,539083.3333,0.9,0.8,0.9
5025,100+,e-commerce,influencer,48524,12,rural,South America,desktop,Android,Chrome,388384,0.440599544,1,4043.666667,554834.2857,0.9,0.8,0.9
5026,Nov-50,finance,search engine,14212,58,55+,Europe,tablet,Windows,Safari,17096,0.86079733,1,245.0344828,28493.33333,0.7,0.7,0.7
5027,Nov-50,services,social media,30657,8,suburban,Asia-Pacific,desktop,iOS,Chrome,7895,0.294312632,1,3832.125,8772.222222,0.9,0.9,0.9
5028,10-Jan,technology,social media,28486,45,suburban,Africa,tablet,iOS,Safari,346975,0.028912287,1,633.0222222,385527.7778,0.7,0.9,0.7
5029,51-100,manufacturing,email,27375,38,urban,Africa,tablet,Windows,Chrome,457218,0.748600138,1,720.3947368,381015,0.7,0.7,0.9
5030,10-Jan,manufacturing,influencer,47982,57,suburban,Africa,desktop,Android,Safari,400239,0.588758393,1,841.7894737,444710,0.9,0.8,0.7
5031,Nov-50,technology,influencer,25592,75,urban,Europe,tablet,Android,Firefox,380250,0.434503078,1,341.2266667,316875,0.7,0.8,0.8
5032,Nov-50,finance,social media,37203,38,18-34,North America,desktop,Windows,Chrome,35603,0.323015998,1,979.0263158,35603,0.9,0.7,0.9
5033,Nov-50,e-commerce,search engine,41443,9,55+,Africa,tablet,iOS,Firefox,125011,0.899436833,1,4604.777778,208351.6667,0.7,0.9,0.8
5034,51-100,finance,influencer,39547,68,urban,Africa,tablet,Android,Chrome,141945,0.121799624,1,581.5735294,118287.5,0.7,0.8,0.9
5035,10-Jan,technology,content marketing,31395,19,18-34,South America,desktop,Android,Safari,101834,0.141354666,1,1652.368421,101834,0.9,0.8,0.7
5036,Nov-50,finance,content marketing,42305,76,55+,Asia-Pacific,tablet,iOS,Firefox,479255,0.014828954,1,556.6447368,798758.3333,0.7,0.9,0.8
5037,51-100,manufacturing,influencer,22257,27,35-54,Europe,tablet,Android,Firefox,499024,0.072563602,1,824.3333333,623780,0.7,0.8,0.8
5038,100+,manufacturing,search engine,49610,67,18-34,Europe,desktop,iOS,Firefox,287336,0.857282052,1,740.4477612,287336,0.9,0.9,0.8
5039,51-100,finance,content marketing,34817,20,35-54,South America,mobile,iOS,Chrome,97115,0.793649773,0,1740.85,121393.75,0.8,0.9,0.9
5040,100+,manufacturing,search engine,26150,77,suburban,Africa,desktop,Android,Chrome,101206,0.10242167,1,339.6103896,112451.1111,0.9,0.8,0.9
5041,51-100,retail,social media,24812,28,urban,South America,mobile,Android,Chrome,149687,0.779815335,1,886.1428571,124739.1667,0.8,0.8,0.9
5042,Nov-50,e-commerce,email,26988,38,55+,North America,tablet,iOS,Firefox,251998,0.641049394,0,710.2105263,419996.6667,0.7,0.9,0.8
5043,10-Jan,services,social media,16108,47,suburban,Africa,mobile,Windows,Safari,123315,0.387485095,1,342.7234043,137016.6667,0.8,0.7,0.7
5044,51-100,technology,email,14219,38,18-34,Europe,desktop,Windows,Firefox,441389,0.084204618,1,374.1842105,441389,0.9,0.7,0.8
5045,51-100,healthcare,content marketing,29696,48,suburban,Asia-Pacific,tablet,Android,Firefox,97442,0.602351718,1,618.6666667,108268.8889,0.7,0.8,0.8
5046,51-100,retail,email,30317,58,35-54,South America,mobile,iOS,Safari,423215,0.839675779,1,522.7068966,529018.75,0.8,0.9,0.7
5047,Nov-50,e-commerce,email,8881,87,35-54,South America,desktop,iOS,Safari,175465,0.420709495,1,102.0804598,219331.25,0.9,0.9,0.7
5048,Nov-50,manufacturing,influencer,47469,60,rural,Europe,mobile,iOS,Firefox,318010,0.424387619,1,791.15,454300,0.8,0.9,0.8
5049,Nov-50,manufacturing,email,47202,68,urban,Africa,desktop,Windows,Firefox,57507,0.826683111,1,694.1470588,47922.5,0.9,0.7,0.8
5050,Nov-50,manufacturing,influencer,28829,49,suburban,Africa,tablet,Android,Safari,446365,0.21059329,0,588.3469388,495961.1111,0.7,0.8,0.7
5051,10-Jan,finance,email,25736,9,rural,Africa,desktop,Android,Firefox,2401,0.172468598,1,2859.555556,3430,0.9,0.8,0.8
5052,100+,finance,influencer,16109,44,55+,Asia-Pacific,mobile,Windows,Firefox,333308,0.69558014,1,366.1136364,555513.3333,0.8,0.7,0.8
5053,10-Jan,e-commerce,content marketing,28443,87,35-54,Asia-Pacific,tablet,iOS,Safari,374496,0.656464951,1,326.9310345,468120,0.7,0.9,0.7
5054,10-Jan,finance,content marketing,10649,45,18-34,Africa,tablet,Windows,Chrome,261174,0.912126367,0,236.6444444,261174,0.7,0.7,0.9
5055,Nov-50,manufacturing,email,49741,76,suburban,Asia-Pacific,desktop,Windows,Firefox,187544,0.334253282,1,654.4868421,208382.2222,0.9,0.7,0.8
5056,51-100,healthcare,search engine,32211,51,55+,South America,tablet,Android,Firefox,147939,0.202000975,1,631.5882353,246565,0.7,0.8,0.8
5057,Nov-50,e-commerce,content marketing,26392,52,55+,Africa,mobile,Windows,Chrome,30917,0.428829616,1,507.5384615,51528.33333,0.8,0.7,0.9
5058,Nov-50,technology,social media,12317,19,55+,Asia-Pacific,tablet,iOS,Safari,172256,0.383790303,1,648.2631579,287093.3333,0.7,0.9,0.7
5059,Nov-50,services,social media,16031,58,55+,South America,desktop,Windows,Chrome,194763,0.938094897,1,276.3965517,324605,0.9,0.7,0.9
5060,Nov-50,manufacturing,influencer,18963,15,rural,South America,desktop,iOS,Firefox,477815,0.91760637,1,1264.2,682592.8571,0.9,0.9,0.8
5061,100+,e-commerce,search engine,37003,63,35-54,Asia-Pacific,tablet,Windows,Chrome,479308,0.428149625,1,587.3492063,599135,0.7,0.7,0.9
5062,100+,services,influencer,10508,75,urban,Africa,mobile,iOS,Safari,400102,0.412495155,1,140.1066667,333418.3333,0.8,0.9,0.7
5063,Nov-50,e-commerce,email,42785,49,suburban,Africa,tablet,Android,Firefox,209443,0.444992788,1,873.1632653,232714.4444,0.7,0.8,0.8
5064,Nov-50,services,content marketing,13122,13,35-54,Asia-Pacific,tablet,Android,Chrome,140266,0.730895508,1,1009.384615,175332.5,0.7,0.8,0.9
5065,51-100,e-commerce,search engine,29509,50,urban,Asia-Pacific,desktop,Windows,Firefox,348518,0.550060091,1,590.18,290431.6667,0.9,0.7,0.8
5066,10-Jan,technology,influencer,49036,50,55+,North America,tablet,Android,Safari,186382,0.287924378,1,980.72,310636.6667,0.7,0.8,0.7
5067,Nov-50,e-commerce,influencer,30497,74,18-34,South America,mobile,Windows,Chrome,411983,0.768729618,1,412.1216216,411983,0.8,0.7,0.9
5068,Nov-50,technology,social media,19418,83,55+,Africa,mobile,iOS,Safari,251792,0.903829014,1,233.9518072,419653.3333,0.8,0.9,0.7
5069,100+,e-commerce,email,48159,50,urban,Europe,mobile,iOS,Firefox,454119,0.717757703,1,963.18,378432.5,0.8,0.9,0.8
5070,10-Jan,finance,influencer,9062,85,urban,South America,mobile,Android,Firefox,192773,0.1946523,1,106.6117647,160644.1667,0.8,0.8,0.8
5071,Nov-50,finance,social media,12348,46,18-34,Africa,mobile,Windows,Safari,343977,0.791773599,1,268.4347826,343977,0.8,0.7,0.7
5072,51-100,services,search engine,45710,83,rural,North America,tablet,iOS,Firefox,117048,0.988951144,1,550.7228916,167211.4286,0.7,0.9,0.8
5073,Nov-50,technology,influencer,12945,49,35-54,South America,mobile,Windows,Safari,371215,0.685155134,1,264.1836735,464018.75,0.8,0.7,0.7
5074,10-Jan,e-commerce,social media,6493,68,rural,South America,mobile,Android,Safari,332643,0.243886207,1,95.48529412,475204.2857,0.8,0.8,0.7
5075,100+,finance,email,17699,49,18-34,Africa,tablet,Windows,Safari,49677,0.005547609,1,361.2040816,49677,0.7,0.7,0.7
5076,Nov-50,retail,content marketing,22981,25,55+,Europe,tablet,Android,Firefox,236829,0.385406149,1,919.24,394715,0.7,0.8,0.8
5077,51-100,e-commerce,search engine,40196,55,suburban,Asia-Pacific,mobile,Windows,Safari,364183,0.470250093,1,730.8363636,404647.7778,0.8,0.7,0.7
5078,Nov-50,services,influencer,16187,71,35-54,Europe,mobile,Android,Firefox,140839,0.909654466,1,227.9859155,176048.75,0.8,0.8,0.8
5079,Nov-50,e-commerce,social media,21696,83,suburban,North America,desktop,Windows,Safari,499732,0.61967974,1,261.3975904,555257.7778,0.9,0.7,0.7
5080,Nov-50,manufacturing,influencer,36583,31,suburban,South America,mobile,Windows,Firefox,8431,0.281619713,1,1180.096774,9367.777778,0.8,0.7,0.8
5081,10-Jan,technology,content marketing,15634,47,35-54,Africa,mobile,Windows,Chrome,449174,0.691730369,1,332.6382979,561467.5,0.8,0.7,0.9
5082,10-Jan,manufacturing,influencer,33557,29,55+,South America,desktop,Android,Safari,96440,0.09218921,1,1157.137931,160733.3333,0.9,0.8,0.7
5083,100+,manufacturing,influencer,44454,64,rural,Asia-Pacific,tablet,Windows,Chrome,141522,0.213431004,1,694.59375,202174.2857,0.7,0.7,0.9
5084,Nov-50,e-commerce,social media,5003,49,urban,Europe,tablet,Android,Chrome,150597,0.744490636,1,102.1020408,125497.5,0.7,0.8,0.9
5085,10-Jan,services,content marketing,44829,46,55+,Europe,tablet,iOS,Safari,447722,0.29722984,1,974.5434783,746203.3333,0.7,0.9,0.7
5086,Nov-50,e-commerce,search engine,46845,36,rural,North America,mobile,Windows,Chrome,327894,0.031141485,1,1301.25,468420,0.8,0.7,0.9
5087,51-100,finance,social media,17380,40,urban,Africa,desktop,Windows,Chrome,162081,0.496768036,1,434.5,135067.5,0.9,0.7,0.9
5088,10-Jan,e-commerce,content marketing,26602,16,urban,Asia-Pacific,desktop,Android,Safari,235038,0.658050035,1,1662.625,195865,0.9,0.8,0.7
5089,Nov-50,retail,content marketing,7380,66,35-54,Asia-Pacific,mobile,Windows,Chrome,98443,0.789020287,1,111.8181818,123053.75,0.8,0.7,0.9
